"","GEOID","Census_Tract","County","State","variable","estimate","moe","year"
"968","24005406000","Census Tract 4060"," Baltimore County"," Maryland","median_income",105994,12209,"2016"
"969","24005407001","Census Tract 4070.01"," Baltimore County"," Maryland","number_households",1172,58,"2016"
"970","24005407001","Census Tract 4070.01"," Baltimore County"," Maryland","median_income",95588,13180,"2016"
"971","24005407002","Census Tract 4070.02"," Baltimore County"," Maryland","number_households",1946,57,"2016"
"972","24005407002","Census Tract 4070.02"," Baltimore County"," Maryland","median_income",97656,9140,"2016"
"973","24005408100","Census Tract 4081"," Baltimore County"," Maryland","number_households",2239,129,"2016"
"974","24005408100","Census Tract 4081"," Baltimore County"," Maryland","median_income",105461,20613,"2016"
"975","24005408200","Census Tract 4082"," Baltimore County"," Maryland","number_households",737,30,"2016"
"976","24005408200","Census Tract 4082"," Baltimore County"," Maryland","median_income",131354,29370,"2016"
"977","24005408302","Census Tract 4083.02"," Baltimore County"," Maryland","number_households",1223,52,"2016"
"978","24005408302","Census Tract 4083.02"," Baltimore County"," Maryland","median_income",113063,17924,"2016"
"979","24005408303","Census Tract 4083.03"," Baltimore County"," Maryland","number_households",1119,36,"2016"
"980","24005408303","Census Tract 4083.03"," Baltimore County"," Maryland","median_income",172750,20438,"2016"
"981","24005408304","Census Tract 4083.04"," Baltimore County"," Maryland","number_households",2271,112,"2016"
"982","24005408304","Census Tract 4083.04"," Baltimore County"," Maryland","median_income",84031,21399,"2016"
"983","24005408400","Census Tract 4084"," Baltimore County"," Maryland","number_households",416,46,"2016"
"984","24005408400","Census Tract 4084"," Baltimore County"," Maryland","median_income",67813,10778,"2016"
"985","24005408502","Census Tract 4085.02"," Baltimore County"," Maryland","number_households",2140,134,"2016"
"986","24005408502","Census Tract 4085.02"," Baltimore County"," Maryland","median_income",101429,16515,"2016"
"987","24005408503","Census Tract 4085.03"," Baltimore County"," Maryland","number_households",1362,94,"2016"
"988","24005408503","Census Tract 4085.03"," Baltimore County"," Maryland","median_income",60776,9991,"2016"
"989","24005408505","Census Tract 4085.05"," Baltimore County"," Maryland","number_households",1568,40,"2016"
"990","24005408505","Census Tract 4085.05"," Baltimore County"," Maryland","median_income",81933,7853,"2016"
"991","24005408506","Census Tract 4085.06"," Baltimore County"," Maryland","number_households",2262,151,"2016"
"992","24005408506","Census Tract 4085.06"," Baltimore County"," Maryland","median_income",49022,10429,"2016"
"993","24005408507","Census Tract 4085.07"," Baltimore County"," Maryland","number_households",2727,216,"2016"
"994","24005408507","Census Tract 4085.07"," Baltimore County"," Maryland","median_income",58750,4398,"2016"
"995","24005408601","Census Tract 4086.01"," Baltimore County"," Maryland","number_households",1530,34,"2016"
"996","24005408601","Census Tract 4086.01"," Baltimore County"," Maryland","median_income",97900,9796,"2016"
"997","24005408602","Census Tract 4086.02"," Baltimore County"," Maryland","number_households",826,42,"2016"
"998","24005408602","Census Tract 4086.02"," Baltimore County"," Maryland","median_income",92500,6347,"2016"
"999","24005408702","Census Tract 4087.02"," Baltimore County"," Maryland","number_households",998,52,"2016"
"1000","24005408702","Census Tract 4087.02"," Baltimore County"," Maryland","median_income",103468,19034,"2016"
"1001","24005408703","Census Tract 4087.03"," Baltimore County"," Maryland","number_households",2696,108,"2016"
"1002","24005408703","Census Tract 4087.03"," Baltimore County"," Maryland","median_income",88768,6254,"2016"
"1003","24005408704","Census Tract 4087.04"," Baltimore County"," Maryland","number_households",2040,94,"2016"
"1004","24005408704","Census Tract 4087.04"," Baltimore County"," Maryland","median_income",121741,9111,"2016"
"1005","24005408800","Census Tract 4088"," Baltimore County"," Maryland","number_households",937,87,"2016"
"1006","24005408800","Census Tract 4088"," Baltimore County"," Maryland","median_income",84297,7684,"2016"
"1007","24005408900","Census Tract 4089"," Baltimore County"," Maryland","number_households",1148,62,"2016"
"1008","24005408900","Census Tract 4089"," Baltimore County"," Maryland","median_income",100795,10382,"2016"
"1009","24005410100","Census Tract 4101"," Baltimore County"," Maryland","number_households",1944,80,"2016"
"1010","24005410100","Census Tract 4101"," Baltimore County"," Maryland","median_income",114577,22825,"2016"
"1011","24005410200","Census Tract 4102"," Baltimore County"," Maryland","number_households",1637,57,"2016"
"1012","24005410200","Census Tract 4102"," Baltimore County"," Maryland","median_income",147902,17576,"2016"
"1013","24005411101","Census Tract 4111.01"," Baltimore County"," Maryland","number_households",832,41,"2016"
"1014","24005411101","Census Tract 4111.01"," Baltimore County"," Maryland","median_income",97206,28289,"2016"
"1015","24005411102","Census Tract 4111.02"," Baltimore County"," Maryland","number_households",1080,75,"2016"
"1016","24005411102","Census Tract 4111.02"," Baltimore County"," Maryland","median_income",97039,10093,"2016"
"1017","24005411201","Census Tract 4112.01"," Baltimore County"," Maryland","number_households",1207,52,"2016"
"1018","24005411201","Census Tract 4112.01"," Baltimore County"," Maryland","median_income",111866,4481,"2016"
"1019","24005411202","Census Tract 4112.02"," Baltimore County"," Maryland","number_households",1422,95,"2016"
"1020","24005411202","Census Tract 4112.02"," Baltimore County"," Maryland","median_income",125987,15065,"2016"
"1021","24005411302","Census Tract 4113.02"," Baltimore County"," Maryland","number_households",1140,81,"2016"
"1022","24005411302","Census Tract 4113.02"," Baltimore County"," Maryland","median_income",97794,14984,"2016"
"1023","24005411303","Census Tract 4113.03"," Baltimore County"," Maryland","number_households",2608,129,"2016"
"1024","24005411303","Census Tract 4113.03"," Baltimore County"," Maryland","median_income",69906,10206,"2016"
"1025","24005411306","Census Tract 4113.06"," Baltimore County"," Maryland","number_households",2180,95,"2016"
"1026","24005411306","Census Tract 4113.06"," Baltimore County"," Maryland","median_income",86149,13809,"2016"
"1027","24005411307","Census Tract 4113.07"," Baltimore County"," Maryland","number_households",1472,81,"2016"
"1028","24005411307","Census Tract 4113.07"," Baltimore County"," Maryland","median_income",74386,5459,"2016"
"1029","24005411308","Census Tract 4113.08"," Baltimore County"," Maryland","number_households",1265,86,"2016"
"1030","24005411308","Census Tract 4113.08"," Baltimore County"," Maryland","median_income",81908,8207,"2016"
"1031","24005411309","Census Tract 4113.09"," Baltimore County"," Maryland","number_households",2983,146,"2016"
"1032","24005411309","Census Tract 4113.09"," Baltimore County"," Maryland","median_income",108292,11450,"2016"
"1033","24005411404","Census Tract 4114.04"," Baltimore County"," Maryland","number_households",1402,37,"2016"
"1034","24005411404","Census Tract 4114.04"," Baltimore County"," Maryland","median_income",83214,16581,"2016"
"1035","24005411406","Census Tract 4114.06"," Baltimore County"," Maryland","number_households",1675,70,"2016"
"1036","24005411406","Census Tract 4114.06"," Baltimore County"," Maryland","median_income",86215,7124,"2016"
"1037","24005411407","Census Tract 4114.07"," Baltimore County"," Maryland","number_households",5320,300,"2016"
"1038","24005411407","Census Tract 4114.07"," Baltimore County"," Maryland","median_income",53186,8244,"2016"
"1039","24005411408","Census Tract 4114.08"," Baltimore County"," Maryland","number_households",1501,75,"2016"
"1040","24005411408","Census Tract 4114.08"," Baltimore County"," Maryland","median_income",62513,5383,"2016"
"1041","24005411409","Census Tract 4114.09"," Baltimore County"," Maryland","number_households",1810,71,"2016"
"1042","24005411409","Census Tract 4114.09"," Baltimore County"," Maryland","median_income",99911,10989,"2016"
"1043","24005411410","Census Tract 4114.10"," Baltimore County"," Maryland","number_households",1768,25,"2016"
"1044","24005411410","Census Tract 4114.10"," Baltimore County"," Maryland","median_income",82089,11487,"2016"
"1045","24005420100","Census Tract 4201"," Baltimore County"," Maryland","number_households",1348,81,"2016"
"1046","24005420100","Census Tract 4201"," Baltimore County"," Maryland","median_income",50702,6141,"2016"
"1047","24005420200","Census Tract 4202"," Baltimore County"," Maryland","number_households",1126,72,"2016"
"1048","24005420200","Census Tract 4202"," Baltimore County"," Maryland","median_income",49750,10145,"2016"
"1049","24005420301","Census Tract 4203.01"," Baltimore County"," Maryland","number_households",1055,55,"2016"
"1050","24005420301","Census Tract 4203.01"," Baltimore County"," Maryland","median_income",44375,11197,"2016"
"1051","24005420302","Census Tract 4203.02"," Baltimore County"," Maryland","number_households",941,54,"2016"
"1052","24005420302","Census Tract 4203.02"," Baltimore County"," Maryland","median_income",56953,13119,"2016"
"1053","24005420303","Census Tract 4203.03"," Baltimore County"," Maryland","number_households",498,37,"2016"
"1054","24005420303","Census Tract 4203.03"," Baltimore County"," Maryland","median_income",65833,13342,"2016"
"1055","24005420401","Census Tract 4204.01"," Baltimore County"," Maryland","number_households",1999,166,"2016"
"1056","24005420401","Census Tract 4204.01"," Baltimore County"," Maryland","median_income",54186,2282,"2016"
"1057","24005420402","Census Tract 4204.02"," Baltimore County"," Maryland","number_households",742,46,"2016"
"1058","24005420402","Census Tract 4204.02"," Baltimore County"," Maryland","median_income",52361,9455,"2016"
"1059","24005420500","Census Tract 4205"," Baltimore County"," Maryland","number_households",1341,75,"2016"
"1060","24005420500","Census Tract 4205"," Baltimore County"," Maryland","median_income",47344,6845,"2016"
"1061","24005420600","Census Tract 4206"," Baltimore County"," Maryland","number_households",1384,90,"2016"
"1062","24005420600","Census Tract 4206"," Baltimore County"," Maryland","median_income",46800,6086,"2016"
"1063","24005420701","Census Tract 4207.01"," Baltimore County"," Maryland","number_households",1105,82,"2016"
"1064","24005420701","Census Tract 4207.01"," Baltimore County"," Maryland","median_income",48750,3437,"2016"
"1065","24005420702","Census Tract 4207.02"," Baltimore County"," Maryland","number_households",778,44,"2016"
"1066","24005420702","Census Tract 4207.02"," Baltimore County"," Maryland","median_income",42581,8503,"2016"
"1067","24005420800","Census Tract 4208"," Baltimore County"," Maryland","number_households",1140,109,"2016"
"1068","24005420800","Census Tract 4208"," Baltimore County"," Maryland","median_income",50292,4612,"2016"
"1069","24005420900","Census Tract 4209"," Baltimore County"," Maryland","number_households",1449,93,"2016"
"1070","24005420900","Census Tract 4209"," Baltimore County"," Maryland","median_income",38307,10069,"2016"
"1071","24005421000","Census Tract 4210"," Baltimore County"," Maryland","number_households",828,63,"2016"
"1072","24005421000","Census Tract 4210"," Baltimore County"," Maryland","median_income",25793,5257,"2016"
"1073","24005421101","Census Tract 4211.01"," Baltimore County"," Maryland","number_households",1326,83,"2016"
"1074","24005421101","Census Tract 4211.01"," Baltimore County"," Maryland","median_income",48417,6752,"2016"
"1075","24005421102","Census Tract 4211.02"," Baltimore County"," Maryland","number_households",978,47,"2016"
"1076","24005421102","Census Tract 4211.02"," Baltimore County"," Maryland","median_income",51111,6039,"2016"
"1077","24005421200","Census Tract 4212"," Baltimore County"," Maryland","number_households",683,49,"2016"
"1078","24005421200","Census Tract 4212"," Baltimore County"," Maryland","median_income",52649,5243,"2016"
"1079","24005421300","Census Tract 4213"," Baltimore County"," Maryland","number_households",1107,102,"2016"
"1080","24005421300","Census Tract 4213"," Baltimore County"," Maryland","median_income",33229,6816,"2016"
"1081","24005430101","Census Tract 4301.01"," Baltimore County"," Maryland","number_households",1366,115,"2016"
"1082","24005430101","Census Tract 4301.01"," Baltimore County"," Maryland","median_income",42074,7961,"2016"
"1083","24005430104","Census Tract 4301.04"," Baltimore County"," Maryland","number_households",948,58,"2016"
"1084","24005430104","Census Tract 4301.04"," Baltimore County"," Maryland","median_income",72083,8558,"2016"
"1085","24005430200","Census Tract 4302"," Baltimore County"," Maryland","number_households",1058,63,"2016"
