OID_PLACE_20|GEOID_PLACE_20|NAMELSAD_PLACE_20|AREALAND_PLACE_20|AREAWATER_PLACE_20|MTFCC_PLACE_20|CLASSFP_PLACE_20|FUNCSTAT_PLACE_20|OID_PLACE_10|GEOID_PLACE_10|NAMELSAD_PLACE_10|AREALAND_PLACE_10|AREAWATER_PLACE_10|MTFCC_PLACE_10|CLASSFP_PLACE_10|FUNCSTAT_PLACE_10|AREALAND_PART|AREAWATER_PART
27890762616772|2430900|Frostburg city|8659987|6005|G4110|C1|A|280403942688457|2424825|Eckhart Mines CDP|3981037|0|G4210|U1|S|86747|0
27890762616772|2430900|Frostburg city|8659987|6005|G4110|C1|A|27840762616772|2430900|Frostburg city|8836465|6005|G4110|C1|A|8154501|6005
27890762616772|2430900|Frostburg city|8659987|6005|G4110|C1|A|280403710977150|2434425|Grahamtown CDP|374305|0|G4210|U1|S|23712|0
27890166668403|2430950|Fruitland city|9983490|17190|G4110|C1|A|||||||||123716|0
27890166668403|2430950|Fruitland city|9983490|17190|G4110|C1|A|27840166668403|2430950|Fruitland city|9954036|17190|G4110|C1|A|9859774|17190
280903717002014|2431025|Fulton CDP|9805595|19824|G4210|U1|S|280403717002014|2431025|Fulton CDP|9805595|19824|G4210|U1|S|9805595|19824
27890163788576|2431100|Funkstown town|1426859|0|G4110|C1|A|||||||||560501|0
27890163788576|2431100|Funkstown town|1426859|0|G4110|C1|A|27840163788576|2431100|Funkstown town|938967|0|G4110|C1|A|866358|0
27890158088610|2431175|Gaithersburg city|26731772|315341|G4110|C1|A|||||||||82483|1010
27890158088610|2431175|Gaithersburg city|26731772|315341|G4110|C1|A|28040158088606|2421825|Darnestown CDP|42664281|3175384|G4210|U1|S|99934|0
27890158088610|2431175|Gaithersburg city|26731772|315341|G4110|C1|A|27840158088610|2431175|Gaithersburg city|26458106|314192|G4110|C1|A|26428599|314192
27890158088610|2431175|Gaithersburg city|26731772|315341|G4110|C1|A|28040158088623|2456875|North Potomac CDP|16922642|104396|G4210|U1|S|28360|0
27890158088610|2431175|Gaithersburg city|26731772|315341|G4110|C1|A|28040158088627|2465312|Redland CDP|18344491|391537|G4210|U1|S|62925|0
27890158088610|2431175|Gaithersburg city|26731772|315341|G4110|C1|A|27840158088635|2481675|Washington Grove town|924504|4227|G4110|C1|A|29471|139
27890157745295|2431225|Galena town|934079|0|G4110|C1|A|27840157745295|2431225|Galena town|934079|0|G4110|C1|A|934079|0
27890153149035|2431250|Galestown town|607784|53840|G4110|C1|A|27840153149035|2431250|Galestown town|607784|53840|G4110|C1|A|607784|53840
280903942688323|2431275|Galesville CDP|3412143|958075|G4210|U1|S|280403942688323|2431275|Galesville CDP|3412143|957739|G4210|U1|S|3412143|957739
280903942688323|2431275|Galesville CDP|3412143|958075|G4210|U1|S|28040266655604|2471450|Shady Side CDP|17224196|3128353|G4210|U1|S|0|336
280903717002047|2431350|Gambrills CDP|19672651|0|G4210|U1|S|||||||||105413|0
280903717002047|2431350|Gambrills CDP|19672651|0|G4210|U1|S|280403717002047|2431350|Gambrills CDP|19677769|0|G4210|U1|S|19567238|0
280903710977643|2431400|Gapland CDP|578976|0|G4210|U1|S|280403710977643|2431400|Gapland CDP|578976|0|G4210|U1|S|578976|0
27890158088611|2431525|Garrett Park town|650292|0|G4110|C1|A|27840158088611|2431525|Garrett Park town|661982|0|G4110|C1|A|645525|0
27890158088611|2431525|Garrett Park town|650292|0|G4110|C1|A|28040158088620|2456337|North Bethesda CDP|22963985|38399|G4210|U1|S|2209|0
27890158088611|2431525|Garrett Park town|650292|0|G4110|C1|A|28040158088632|2473600|South Kensington CDP|5399598|94603|G4210|U1|S|2558|0
280903710977645|2431575|Garretts Mill CDP|1478501|0|G4210|U1|S|280403710977645|2431575|Garretts Mill CDP|1478501|0|G4210|U1|S|1478501|0
28090271390280|2431625|Garrison CDP|8180122|10181|G4210|U1|S|28040271390280|2431625|Garrison CDP|8180122|10181|G4210|U1|S|8180122|10181
280903716922139|2431875|Georgetown CDP|3807115|14571|G4210|U1|S|280403716922139|2431875|Georgetown CDP|3807115|14571|G4210|U1|S|3807115|14571
28090158088612|2432025|Germantown CDP|44115835|233249|G4210|U1|S|||||||||1497|369
28090158088612|2432025|Germantown CDP|44115835|233249|G4210|U1|S|28040158088612|2432025|Germantown CDP|44116677|262671|G4210|U1|S|44114338|232880
280903710977162|2432175|Gilmore CDP|269515|0|G4210|U1|S|||||||||14214|0
280903710977162|2432175|Gilmore CDP|269515|0|G4210|U1|S|280403710977162|2432175|Gilmore CDP|250030|0|G4210|U1|S|250030|0
280903710977162|2432175|Gilmore CDP|269515|0|G4210|U1|S|27840762616775|2452475|Midland town|500830|0|G4110|C1|A|5271|0
28090164561716|2432250|Girdletree CDP|1767755|0|G4210|U1|S|||||||||52826|0
28090164561716|2432250|Girdletree CDP|1767755|0|G4210|U1|S|28040164561716|2432250|Girdletree CDP|1714929|0|G4210|U1|S|1714929|0
280903716512983|2432350|Glassmanor CDP|6022699|0|G4210|U1|S|27840286317602|2428725|Forest Heights town|1219799|0|G4110|C1|A|5327|0
280903716512983|2432350|Glassmanor CDP|6022699|0|G4210|U1|S|280403716512983|2432350|Glassmanor CDP|6089392|0|G4210|U1|S|6016474|0
280903716512983|2432350|Glassmanor CDP|6022699|0|G4210|U1|S|28040286317621|2450750|Marlow Heights CDP|5264658|5547|G4210|U1|S|898|0
27890286317606|2432500|Glenarden city|3097842|0|G4110|C1|A|||||||||3321|0
27890286317606|2432500|Glenarden city|3097842|0|G4110|C1|A|27840286317606|2432500|Glenarden city|3137466|0|G4110|C1|A|3053966|0
27890286317606|2432500|Glenarden city|3097842|0|G4110|C1|A|28040286317609|2445325|Landover CDP|10519364|13340|G4210|U1|S|40555|0
28090266655583|2432650|Glen Burnie CDP|44837035|1835870|G4210|U1|S|28040266655581|2428075|Ferndale CDP|10294657|0|G4210|U1|S|47202|0
28090266655583|2432650|Glen Burnie CDP|44837035|1835870|G4210|U1|S|28040266655583|2432650|Glen Burnie CDP|44868100|1835870|G4210|U1|S|44752750|1835870
28090266655583|2432650|Glen Burnie CDP|44837035|1835870|G4210|U1|S|28040266655597|2460475|Pasadena CDP|38693943|3051421|G4210|U1|S|37083|0
27890158088613|2432900|Glen Echo town|265499|0|G4110|C1|A|27840158088613|2432900|Glen Echo town|265499|0|G4110|C1|A|265499|0
280903716513002|2433250|Glenmont CDP|7252335|59119|G4210|U1|S|280403716513002|2433250|Glenmont CDP|7252335|59119|G4210|U1|S|7252335|59119
28090286317607|2433400|Glenn Dale CDP|18530045|283714|G4210|U1|S|||||||||47|0
28090286317607|2433400|Glenn Dale CDP|18530045|283714|G4210|U1|S|27840286317584|2408775|Bowie city|47755848|195628|G4110|C1|A|1613|0
28090286317607|2433400|Glenn Dale CDP|18530045|283714|G4210|U1|S|280403716513000|2427580|Fairwood CDP|9607828|5213|G4210|U2|S|53868|0
28090286317607|2433400|Glenn Dale CDP|18530045|283714|G4210|U1|S|28040286317607|2433400|Glenn Dale CDP|18473822|283714|G4210|U1|S|18473822|283714
28090286317607|2433400|Glenn Dale CDP|18530045|283714|G4210|U1|S|280403716512981|2470775|Seabrook CDP|7827860|1843|G4210|U1|S|695|0
28090160144491|2433850|Golden Beach CDP|9818812|2236120|G4210|U1|S|||||||||0|372
28090160144491|2433850|Golden Beach CDP|9818812|2236120|G4210|U1|S|28040160144491|2433850|Golden Beach CDP|9818812|2235748|G4210|U1|S|9818812|2235748
27890146474291|2433950|Goldsboro town|2024138|27559|G4110|C1|A|||||||||122199|0
27890146474291|2433950|Goldsboro town|2024138|27559|G4110|C1|A|27840146474291|2433950|Goldsboro town|1918870|27559|G4110|C1|A|1901939|27559
280903710977069|2434150|Gorman CDP|3248580|0|G4210|U1|S|280403710977069|2434150|Gorman CDP|3248580|0|G4210|U1|S|3248580|0
2809015681650919|2434350|Graceham CDP|1239699|2239|G4210|U1|S|||||||||1239699|2239
280903710977150|2434425|Grahamtown CDP|395694|0|G4210|U1|S|27840762616772|2430900|Frostburg city|8836465|6005|G4110|C1|A|45101|0
280903710977150|2434425|Grahamtown CDP|395694|0|G4210|U1|S|280403710977150|2434425|Grahamtown CDP|374305|0|G4210|U1|S|350593|0
27890156250286|2434525|Grantsville town|2685709|0|G4110|C1|A|||||||||209333|0
27890156250286|2434525|Grantsville town|2685709|0|G4110|C1|A|27840156250286|2434525|Grantsville town|2528632|0|G4110|C1|A|2476376|0
28090400191348|2434550|Grasonville CDP|14319761|1971217|G4210|U1|S|28040400191348|2434550|Grasonville CDP|14319761|1971217|G4210|U1|S|14319761|1971217
27890286317611|2434775|Greenbelt city|16147329|142309|G4110|C1|A|||||||||88889|0
27890286317611|2434775|Greenbelt city|16147329|142309|G4110|C1|A|27840286317582|2406925|Berwyn Heights town|1822365|1590|G4110|C1|A|22078|0
27890286317611|2434775|Greenbelt city|16147329|142309|G4110|C1|A|28040286317599|2424650|East Riverdale CDP|4181262|0|G4210|U1|S|27738|0
27890286317611|2434775|Greenbelt city|16147329|142309|G4110|C1|A|27840286317611|2434775|Greenbelt city|16205987|142309|G4110|C1|A|15991479|142309
27890286317611|2434775|Greenbelt city|16147329|142309|G4110|C1|A|27840286317629|2466635|Riverdale Park town|4262040|65258|G4110|C1|A|4794|0
27890286317611|2434775|Greenbelt city|16147329|142309|G4110|C1|A|280403716512981|2470775|Seabrook CDP|7827860|1843|G4210|U1|S|12351|0
27890146474293|2435200|Greensboro town|2782248|0|G4110|C1|A|||||||||251689|0
27890146474293|2435200|Greensboro town|2782248|0|G4110|C1|A|27840146474293|2435200|Greensboro town|2716754|0|G4110|C1|A|2530559|0
280903710977640|2435225|Greensburg CDP|1046616|0|G4210|U1|S|280403710977640|2435225|Greensburg CDP|1046616|0|G4210|U1|S|1046616|0
28090155286847|2435412|Green Valley CDP|44277077|90528|G4210|U1|S|||||||||44277077|90528
27890163788577|2436075|Hagerstown city|31506836|26533|G4110|C1|A|||||||||1023748|0
27890163788577|2436075|Hagerstown city|31506836|26533|G4110|C1|A|27840163788577|2436075|Hagerstown city|30539504|26533|G4110|C1|A|30477368|26533
27890163788577|2436075|Hagerstown city|31506836|26533|G4110|C1|A|28040163788578|2436125|Halfway CDP|12050773|0|G4210|U1|S|4275|0
27890163788577|2436075|Hagerstown city|31506836|26533|G4110|C1|A|28040163788586|2459787|Paramount-Long Meadow CDP|5654966|0|G4210|U2|S|1445|0
28090163788578|2436125|Halfway CDP|12184637|0|G4210|U1|S|||||||||138139|0
28090163788578|2436125|Halfway CDP|12184637|0|G4210|U1|S|28040163788578|2436125|Halfway CDP|12050773|0|G4210|U1|S|12046498|0
27890148014683|2436500|Hampstead town|8552631|76026|G4110|C1|A|||||||||380623|22090
27890148014683|2436500|Hampstead town|8552631|76026|G4110|C1|A|27840148014683|2436500|Hampstead town|8301866|53936|G4110|C1|A|8172008|53936
28090271390281|2436512|Hampton CDP|15412936|1040143|G4210|U1|S|||||||||583459|1040143
28090271390281|2436512|Hampton CDP|15412936|1040143|G4210|U1|S|28040271390281|2436512|Hampton CDP|14829477|0|G4210|U1|S|14829477|0
27890163788579|2436600|Hancock town|7150605|52416|G4110|C1|A|||||||||279447|0
27890163788579|2436600|Hancock town|7150605|52416|G4110|C1|A|27840163788579|2436600|Hancock town|7068388|52416|G4110|C1|A|6871158|52416
27890157161711|2437600|Havre de Grace city|15188417|1119975|G4110|C1|A|||||||||1221880|326792
27890157161711|2437600|Havre de Grace city|15188417|1119975|G4110|C1|A|27840157161704|2400125|Aberdeen city|17682900|19035|G4110|C1|A|10921|0
27890157161711|2437600|Havre de Grace city|15188417|1119975|G4110|C1|A|27840157161711|2437600|Havre de Grace city|14226624|3599637|G4110|C1|A|13955616|793183
27890166668404|2437875|Hebron town|3399188|0|G4110|C1|A|||||||||171005|0
27890166668404|2437875|Hebron town|3399188|0|G4110|C1|A|27840166668404|2437875|Hebron town|3323276|0|G4110|C1|A|3228183|0
27890146474294|2437925|Henderson town|324098|0|G4110|C1|A|||||||||21189|0
27890146474294|2437925|Henderson town|324098|0|G4110|C1|A|27840146474294|2437925|Henderson town|327086|0|G4110|C1|A|302909|0
28090266655586|2438025|Herald Harbor CDP|4348005|2014987|G4210|U1|S|28040266655586|2438025|Herald Harbor CDP|4348005|2014987|G4210|U1|S|4348005|2014987
28090163788580|2438437|Highfield-Cascade CDP|4486806|0|G4210|U2|S|28040163788580|2438437|Highfield-Cascade CDP|4486806|0|G4210|U2|S|4486806|0
280903717002018|2438475|Highland CDP|6232077|35269|G4210|U1|S|280403717002018|2438475|Highland CDP|6232077|35269|G4210|U1|S|6232077|35269
27890266655587|2438500|Highland Beach town|177288|23385|G4110|C1|A|27840266655587|2438500|Highland Beach town|177288|23385|G4110|C1|A|177288|23385
28090158088614|2438850|Hillandale CDP|4892526|1699|G4210|U1|S|28040158088614|2438850|Hillandale CDP|5350195|1699|G4210|U1|S|4889376|1699
28090158088614|2438850|Hillandale CDP|4892526|1699|G4210|U1|S|28040158088630|2472450|Silver Spring CDP|20426100|75601|G4210|U1|S|3150|0
28090286317612|2438975|Hillcrest Heights CDP|6441086|8754|G4210|U1|S|28040286317612|2438975|Hillcrest Heights CDP|6441086|8754|G4210|U1|S|6441086|8754
27890146474295|2439175|Hillsboro town|350422|0|G4110|C1|A|||||||||14497|0
27890146474295|2439175|Hillsboro town|350422|0|G4110|C1|A|27840146474295|2439175|Hillsboro town|382629|0|G4110|C1|A|335925|0
2809019627028768|2440200|Honeygo CDP|15153111|10412|G4210|U1|S|||||||||15153111|10412
28090151136957|2440700|Hughesville CDP|28880734|199585|G4210|U1|S|28040151136957|2440700|Hughesville CDP|28880734|199585|G4210|U1|S|28880734|199585
28090388516468|2441025|Huntingtown CDP|20904501|64772|G4210|U1|S|28040388516468|2441037|Huntingtown CDP|20904501|64772|G4210|U1|S|20904501|64772
27890153149036|2441125|Hurlock town|6910624|573137|G4110|C1|A|||||||||6954|0
27890153149036|2441125|Hurlock town|6910624|573137|G4110|C1|A|27840153149036|2441125|Hurlock town|6903670|573137|G4110|C1|A|6903670|573137
280903710977066|2441175|Hutton CDP|423828|0|G4210|U1|S|280403710977066|2441175|Hutton CDP|423828|0|G4210|U1|S|423828|0
27890286317613|2441250|Hyattsville city|7005779|68516|G4110|C1|A|||||||||3610|0
27890286317613|2441250|Hyattsville city|7005779|68516|G4110|C1|A|28040286317579|2400400|Adelphi CDP|7096285|6498|G4210|U1|S|418|0
27890286317613|2441250|Hyattsville city|7005779|68516|G4110|C1|A|28040286317591|2416875|Chillum CDP|8874242|75366|G4210|U1|S|145250|0
27890286317613|2441250|Hyattsville city|7005779|68516|G4110|C1|A|27840286317600|2425425|Edmonston town|1015089|29712|G4110|C1|A|2685|0
27890286317613|2441250|Hyattsville city|7005779|68516|G4110|C1|A|27840286317613|2441250|Hyattsville city|6887194|68734|G4110|C1|A|6830417|68516
27890286317613|2441250|Hyattsville city|7005779|68516|G4110|C1|A|27840286317629|2466635|Riverdale Park town|4262040|65258|G4110|C1|A|3577|0
27890286317613|2441250|Hyattsville city|7005779|68516|G4110|C1|A|27840286317636|2479675|University Park town|1290088|0|G4110|C1|A|19822|0
280903717002045|2441475|Ilchester CDP|27855739|160500|G4210|U1|S|28040157508850|2425750|Elkridge CDP|21724099|26825|G4210|U1|S|72586|0
280903717002045|2441475|Ilchester CDP|27855739|160500|G4210|U1|S|280403717002045|2441475|Ilchester CDP|27814055|160500|G4210|U1|S|27783153|160500
27890151136958|2441500|Indian Head town|3185197|0|G4110|C1|A|27840151136958|2441500|Indian Head town|3189939|0|G4110|C1|A|3185197|0
280903710977611|2441700|Indian Springs CDP|301440|0|G4210|U1|S|280403710977611|2441700|Indian Springs CDP|301440|0|G4210|U1|S|301440|0
28090157161712|2442325|Jarrettsville CDP|22365716|65222|G4210|U1|S|28040157161712|2442325|Jarrettsville CDP|22365716|65222|G4210|U1|S|22365716|65222
280903717002002|2442350|Jefferson CDP|7215836|0|G4210|U1|S|||||||||1784880|0
280903717002002|2442350|Jefferson CDP|7215836|0|G4210|U1|S|280403717002002|2442350|Jefferson CDP|5433544|0|G4210|U1|S|5430956|0
280903710977072|2442450|Jennings CDP|866320|0|G4210|U1|S|280403710977072|2442450|Jennings CDP|866320|0|G4210|U1|S|866320|0
28090157508852|2442550|Jessup CDP|15664068|13099|G4210|U1|S|||||||||2056092|0
